timestamp, name, pci.bus_id, driver_version, pstate, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2021/04/30 23:16:53.566, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 46 %, 22 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 23:16:53.567, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:21:53.568, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 69, 52 %, 34 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 23:21:53.569, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:26:53.570, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 70, 38 %, 20 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 23:26:53.571, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:31:53.571, Quadro RTX 8000, 00000000:15:00.0, 460.39, P2, 68, 57 %, 39 %, 48601 MiB, 25328 MiB, 23273 MiB
2021/04/30 23:31:53.572, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 49, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:36:53.573, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 52, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/30 23:36:53.573, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 48, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:41:53.575, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 39, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/30 23:41:53.576, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 45, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:46:53.576, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 36, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/30 23:46:53.577, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 43, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:51:53.578, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 35, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/30 23:51:53.579, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 42, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/04/30 23:56:53.580, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 35, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/04/30 23:56:53.581, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 41, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 00:01:53.582, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 35, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:01:53.582, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 40, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 00:06:53.584, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 35, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:06:53.585, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 40, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 00:11:53.586, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 35, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:11:53.587, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 40, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 00:16:53.589, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 35, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:16:53.589, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 40, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 00:21:53.591, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:21:53.591, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 40, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 00:26:53.593, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:26:53.594, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 40, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 00:31:53.595, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:31:53.595, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 00:36:53.596, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:36:53.597, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 00:41:53.598, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:41:53.599, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 00:46:53.600, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:46:53.600, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 00:51:53.601, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:51:53.602, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 00:56:53.603, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 00:56:53.604, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:01:53.606, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:01:53.606, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:06:53.608, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:06:53.609, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:11:53.610, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:11:53.611, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:16:53.612, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:16:53.612, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:21:53.613, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:21:53.614, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:26:53.615, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:26:53.615, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:31:53.617, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:31:53.618, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:36:53.619, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:36:53.620, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:41:53.621, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:41:53.622, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:46:53.623, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:46:53.623, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:51:53.625, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:51:53.626, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 01:56:53.627, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 01:56:53.627, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:01:53.629, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:01:53.629, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:06:53.631, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:06:53.631, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:11:53.633, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:11:53.633, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:16:53.635, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:16:53.636, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 02:21:53.636, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:21:53.637, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 02:26:53.638, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:26:53.639, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 02:31:53.639, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:31:53.640, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:36:53.642, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:36:53.643, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:41:53.644, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:41:53.644, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:46:53.646, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:46:53.647, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:51:53.648, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:51:53.648, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 02:56:53.649, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 02:56:53.650, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:01:53.651, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:01:53.652, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:06:53.653, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:06:53.653, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:11:53.654, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:11:53.655, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:16:53.656, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:16:53.657, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:21:53.658, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:21:53.658, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:26:53.660, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:26:53.660, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:31:53.661, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:31:53.662, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:36:53.663, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:36:53.664, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:41:53.665, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:41:53.666, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:46:53.667, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:46:53.668, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:51:53.669, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:51:53.669, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 03:56:53.671, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 03:56:53.672, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:01:53.673, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:01:53.674, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:06:53.675, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:06:53.676, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:11:53.676, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:11:53.677, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:16:53.678, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:16:53.679, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:21:53.681, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:21:53.681, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:26:53.682, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:26:53.683, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:31:53.684, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:31:53.685, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:36:53.686, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:36:53.686, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:41:53.688, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:41:53.688, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:46:53.689, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:46:53.690, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:51:53.691, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:51:53.692, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 04:56:53.693, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 04:56:53.694, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:01:53.695, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:01:53.696, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:06:53.697, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:06:53.698, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:11:53.699, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:11:53.700, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:16:53.701, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:16:53.701, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:21:53.703, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:21:53.704, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:26:53.705, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:26:53.706, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:31:53.706, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:31:53.707, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:36:53.708, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:36:53.709, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 05:41:53.710, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:41:53.711, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48046 MiB, 530 MiB
2021/05/01 05:46:53.713, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:46:53.713, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:51:53.714, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:51:53.715, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 05:56:53.716, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 05:56:53.717, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:01:53.718, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:01:53.719, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:06:53.721, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:06:53.721, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:11:53.723, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:11:53.724, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
2021/05/01 06:16:53.725, Quadro RTX 8000, 00000000:15:00.0, 460.39, P8, 34, 0 %, 0 %, 48601 MiB, 48427 MiB, 174 MiB
2021/05/01 06:16:53.725, Quadro RTX 8000, 00000000:2D:00.0, 460.39, P8, 39, 0 %, 0 %, 48576 MiB, 48047 MiB, 529 MiB
